lylty_card_nbr,lifestage,premium_customer,total_sales,total_units,transactions,avg_spend_per_txn,last_purchase,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score,cluster
216242,YOUNG SINGLES/COUPLES,Premium,22.900000000000002,5,3,7.633333333333334,2019-01-07,174,3,22.900000000000002,2,3,3,233,3
216243,YOUNG FAMILIES,Budget,9.2,2,1,9.2,2019-02-14,136,1,9.2,2,2,2,222,4
216244,OLDER SINGLES/COUPLES,Budget,46.8,10,5,9.36,2019-06-10,20,5,46.8,5,4,5,545,2
216245,OLDER SINGLES/COUPLES,Mainstream,34.6,8,4,8.65,2018-12-15,197,4,34.6,1,4,4,144,2
216246,RETIREES,Premium,27.2,6,3,9.066666666666666,2019-02-21,129,3,27.2,2,3,4,234,4
216247,OLDER SINGLES/COUPLES,Budget,47,10,5,9.4,2019-04-23,68,5,47,3,4,5,345,2
216248,MIDAGE SINGLES/COUPLES,Budget,22.4,6,3,7.466666666666666,2019-04-11,80,3,22.4,3,3,3,333,4
216249,YOUNG FAMILIES,Mainstream,72.5,17,10,7.25,2019-06-10,20,10,72.5,5,5,5,555,1
216250,RETIREES,Mainstream,31.6,7,4,7.9,2018-11-29,213,4,31.6,1,4,4,144,3
216251,RETIREES,Budget,21.400000000000002,5,3,7.133333333333334,2019-02-19,131,3,21.400000000000002,2,3,3,233,4
216252,RETIREES,Mainstream,49.4,10,5,9.879999999999999,2019-02-26,124,5,49.4,2,4,5,245,2
216253,RETIREES,Budget,25.6,5,3,8.533333333333333,2018-07-23,342,3,25.6,1,3,3,133,3
216254,YOUNG SINGLES/COUPLES,Mainstream,15.2,4,2,7.6,2019-06-12,18,2,15.2,5,3,2,532,4
216255,RETIREES,Mainstream,47,10,6,7.833333333333333,2019-05-14,47,6,47,4,5,5,455,2
216256,RETIREES,Premium,35.6,8,4,8.9,2019-02-06,144,4,35.6,2,4,4,244,2
216257,MIDAGE SINGLES/COUPLES,Premium,28.2,7,4,7.05,2019-06-08,22,4,28.2,5,4,4,544,2
216259,OLDER SINGLES/COUPLES,Mainstream,41.8,10,5,8.36,2019-06-24,6,5,41.8,5,4,4,544,2
216260,OLDER SINGLES/COUPLES,Budget,33.7,7,4,8.425,2019-06-08,22,4,33.7,5,4,4,544,2
216261,YOUNG SINGLES/COUPLES,Budget,19.6,4,2,9.8,2019-05-05,56,2,19.6,4,3,3,433,4
216262,OLDER SINGLES/COUPLES,Premium,38,8,4,9.5,2019-05-05,56,4,38,4,4,4,444,2
216263,YOUNG FAMILIES,Budget,13.2,4,2,6.6,2019-05-23,38,2,13.2,4,3,2,432,4
216264,RETIREES,Budget,36.2,8,4,9.05,2019-06-18,12,4,36.2,5,4,4,544,2
216265,MIDAGE SINGLES/COUPLES,Budget,32.8,8,4,8.2,2019-04-21,70,4,32.8,3,4,4,344,2
216266,OLDER FAMILIES,Mainstream,35.3,8,5,7.06,2018-12-28,184,5,35.3,2,4,4,244,2
216267,MIDAGE SINGLES/COUPLES,Premium,34,8,5,6.8,2019-05-20,41,5,34,4,4,4,444,2
216268,OLDER SINGLES/COUPLES,Budget,17.1,3,2,8.55,2018-09-18,285,2,17.1,1,3,3,133,3
216269,RETIREES,Budget,49,12,5,9.8,2019-03-30,92,5,49,3,4,5,345,2
216270,RETIREES,Mainstream,25.200000000000003,6,3,8.4,2018-12-28,184,3,25.200000000000003,2,3,3,233,3
216271,OLDER SINGLES/COUPLES,Premium,45.2,10,5,9.040000000000001,2019-04-26,65,5,45.2,3,4,5,345,2
216272,RETIREES,Mainstream,16,4,2,8,2019-04-03,88,2,16,3,3,3,333,4
216273,MIDAGE SINGLES/COUPLES,Premium,37.8,9,5,7.56,2019-06-12,18,5,37.8,5,4,4,544,2
216274,OLDER FAMILIES,Budget,32.6,8,4,8.15,2019-02-21,129,4,32.6,2,4,4,244,2
216275,OLDER SINGLES/COUPLES,Mainstream,32.9,8,5,6.58,2019-03-29,93,5,32.9,3,4,4,344,2
216276,YOUNG SINGLES/COUPLES,Mainstream,25.2,5,3,8.4,2019-05-22,39,3,25.2,4,3,3,433,4
216277,MIDAGE SINGLES/COUPLES,Mainstream,14.2,4,2,7.1,2019-05-10,51,2,14.2,4,3,2,432,4
216278,YOUNG SINGLES/COUPLES,Budget,33.6,6,3,11.200000000000001,2019-06-03,27,3,33.6,4,3,4,434,2
216279,YOUNG FAMILIES,Mainstream,46,11,6,7.666666666666667,2019-05-09,52,6,46,4,5,5,455,2
216280,RETIREES,Budget,38.5,9,5,7.7,2019-06-28,2,5,38.5,5,4,4,544,2
216281,OLDER SINGLES/COUPLES,Budget,34,8,4,8.5,2019-01-09,172,4,34,2,4,4,244,2
216282,RETIREES,Premium,18,4,2,9,2019-04-16,75,2,18,3,3,3,333,4
216284,OLDER SINGLES/COUPLES,Mainstream,13.4,3,2,6.7,2019-05-14,47,2,13.4,4,3,2,432,4
216285,MIDAGE SINGLES/COUPLES,Mainstream,50.800000000000004,12,6,8.466666666666667,2019-03-10,112,6,50.800000000000004,2,5,5,255,2
216286,YOUNG SINGLES/COUPLES,Mainstream,20.6,4,2,10.3,2019-04-30,61,2,20.6,3,3,3,333,4
216287,YOUNG SINGLES/COUPLES,Mainstream,35.199999999999996,8,4,8.799999999999999,2018-12-03,209,4,35.199999999999996,1,4,4,144,2
216288,YOUNG SINGLES/COUPLES,Mainstream,47.2,10,5,9.440000000000001,2018-12-19,193,5,47.2,1,4,5,145,2
216289,OLDER SINGLES/COUPLES,Mainstream,31.3,7,4,7.825,2019-06-27,3,4,31.3,5,4,4,544,2
216290,YOUNG FAMILIES,Budget,11.4,2,1,11.4,2019-05-12,49,1,11.4,4,2,2,422,4
216291,OLDER SINGLES/COUPLES,Mainstream,44.2,10,5,8.84,2019-05-01,60,5,44.2,3,4,5,345,2
216292,RETIREES,Budget,37,9,5,7.4,2019-06-25,5,5,37,5,4,4,544,2
216293,MIDAGE SINGLES/COUPLES,Mainstream,49.8,12,7,7.114285714285714,2019-05-08,53,7,49.8,4,5,5,455,1
216294,YOUNG SINGLES/COUPLES,Mainstream,28.2,6,3,9.4,2019-06-02,28,3,28.2,4,3,4,434,2
216295,OLDER SINGLES/COUPLES,Mainstream,31.4,8,4,7.85,2019-05-22,39,4,31.4,4,4,4,444,2
216296,OLDER FAMILIES,Premium,37.9,9,5,7.58,2019-06-27,3,5,37.9,5,4,4,544,2
216297,YOUNG FAMILIES,Mainstream,40.8,10,5,8.16,2019-05-26,35,5,40.8,4,4,4,444,2
216298,MIDAGE SINGLES/COUPLES,Budget,19.8,5,3,6.6000000000000005,2019-06-04,26,3,19.8,4,3,3,433,4
216299,YOUNG SINGLES/COUPLES,Premium,11.100000000000001,3,2,5.550000000000001,2019-03-23,99,2,11.100000000000001,3,3,2,332,4
216300,RETIREES,Mainstream,34.8,8,4,8.7,2019-03-08,114,4,34.8,2,4,4,244,2
216301,RETIREES,Budget,16.2,4,2,8.1,2018-12-14,198,2,16.2,1,3,3,133,3
216302,OLDER SINGLES/COUPLES,Budget,56.8,12,6,9.466666666666667,2019-04-10,81,6,56.8,3,5,5,355,1
216303,YOUNG FAMILIES,Budget,20.2,5,3,6.733333333333333,2018-12-15,197,3,20.2,1,3,3,133,3
216304,OLDER FAMILIES,Mainstream,67.2,14,7,9.6,2019-05-24,37,7,67.2,4,5,5,455,1
216305,OLDER FAMILIES,Budget,16.4,4,2,8.2,2019-06-25,5,2,16.4,5,3,3,533,4
216306,MIDAGE SINGLES/COUPLES,Premium,47.2,10,5,9.440000000000001,2019-05-13,48,5,47.2,4,4,5,445,2
216307,YOUNG SINGLES/COUPLES,Mainstream,52.1,12,7,7.442857142857143,2019-06-02,28,7,52.1,4,5,5,455,1
216308,OLDER FAMILIES,Budget,55.2,13,6,9.200000000000001,2019-06-04,26,6,55.2,4,5,5,455,1
216309,YOUNG SINGLES/COUPLES,Budget,17.4,4,2,8.7,2019-03-06,116,2,17.4,2,3,3,233,4
216310,NEW FAMILIES,Premium,11.600000000000001,3,2,5.800000000000001,2019-05-14,47,2,11.600000000000001,4,3,2,432,4
216311,OLDER SINGLES/COUPLES,Mainstream,48.5,11,6,8.083333333333334,2019-06-27,3,6,48.5,5,5,5,555,2
216312,RETIREES,Budget,25.8,6,3,8.6,2019-06-17,13,3,25.8,5,3,3,533,4
216313,OLDER SINGLES/COUPLES,Budget,44.8,11,6,7.466666666666666,2019-01-03,178,6,44.8,2,5,5,255,2
216314,YOUNG FAMILIES,Premium,27.4,6,3,9.133333333333333,2019-04-04,87,3,27.4,3,3,4,334,4
216315,YOUNG SINGLES/COUPLES,Mainstream,7.8999999999999995,2,2,3.9499999999999997,2019-04-19,72,2,7.8999999999999995,3,3,2,332,4
216316,RETIREES,Mainstream,25,6,3,8.333333333333334,2018-12-23,189,3,25,2,3,3,233,3
216317,OLDER SINGLES/COUPLES,Premium,38.1,9,5,7.62,2018-12-13,199,5,38.1,1,4,4,144,2
216318,OLDER SINGLES/COUPLES,Premium,35,8,4,8.75,2019-06-03,27,4,35,4,4,4,444,2
216319,YOUNG FAMILIES,Budget,54.4,14,7,7.771428571428571,2019-05-04,57,7,54.4,3,5,5,355,1
216320,MIDAGE SINGLES/COUPLES,Premium,10.8,2,1,10.8,2019-02-19,131,1,10.8,2,2,2,222,4
216321,RETIREES,Premium,61.6,13,7,8.8,2019-06-10,20,7,61.6,5,5,5,555,1
216322,YOUNG FAMILIES,Budget,45.8,10,5,9.16,2019-06-15,15,5,45.8,5,4,5,545,2
216323,OLDER SINGLES/COUPLES,Budget,33.6,6,3,11.200000000000001,2019-06-14,16,3,33.6,5,3,4,534,2
216324,RETIREES,Mainstream,44.8,11,6,7.466666666666666,2019-05-29,32,6,44.8,4,5,5,455,2
216325,OLDER SINGLES/COUPLES,Budget,29.4,6,3,9.799999999999999,2019-06-01,29,3,29.4,4,3,4,434,2
216326,OLDER FAMILIES,Mainstream,22.8,6,3,7.6000000000000005,2018-12-29,183,3,22.8,2,3,3,233,3
216327,OLDER SINGLES/COUPLES,Premium,43.4,10,5,8.68,2019-05-04,57,5,43.4,3,4,5,345,2
216328,RETIREES,Budget,26.6,6,3,8.866666666666667,2019-05-01,60,3,26.6,3,3,3,333,4
216329,RETIREES,Mainstream,27.5,7,4,6.875,2019-02-15,135,4,27.5,2,4,4,244,2
216330,RETIREES,Mainstream,37.2,8,4,9.3,2019-03-17,105,4,37.2,2,4,4,244,2
216332,RETIREES,Mainstream,11,3,2,5.5,2018-10-16,257,2,11,1,3,2,132,3
216333,OLDER SINGLES/COUPLES,Budget,34.5,7,4,8.625,2019-06-13,17,4,34.5,5,4,4,544,2
216334,RETIREES,Premium,22.799999999999997,6,3,7.599999999999999,2019-05-03,58,3,22.799999999999997,3,3,3,333,4
216335,OLDER SINGLES/COUPLES,Premium,31.1,7,5,6.220000000000001,2019-05-17,44,5,31.1,4,4,4,444,2
216336,OLDER SINGLES/COUPLES,Premium,35.4,8,4,8.85,2019-06-04,26,4,35.4,4,4,4,444,2
216337,YOUNG FAMILIES,Mainstream,27.8,6,3,9.266666666666667,2019-03-30,92,3,27.8,3,3,4,334,4
216338,YOUNG FAMILIES,Premium,83.2,18,9,9.244444444444445,2019-06-17,13,9,83.2,5,5,5,555,1
216339,RETIREES,Mainstream,65.2,13,7,9.314285714285715,2019-03-28,94,7,65.2,3,5,5,355,1
216340,RETIREES,Budget,9.2,2,1,9.2,2018-09-16,287,1,9.2,1,2,2,122,3
216341,RETIREES,Premium,32,8,4,8,2019-03-20,102,4,32,3,4,4,344,2
216342,OLDER SINGLES/COUPLES,Mainstream,20.1,5,3,6.7,2019-05-26,35,3,20.1,4,3,3,433,4
216343,YOUNG FAMILIES,Budget,32,8,4,8,2019-05-09,52,4,32,4,4,4,444,2
216344,MIDAGE SINGLES/COUPLES,Mainstream,21.900000000000002,4,3,7.300000000000001,2019-02-14,136,3,21.900000000000002,2,3,3,233,4
216345,YOUNG FAMILIES,Budget,85.6,19,10,8.559999999999999,2019-04-27,64,10,85.6,3,5,5,355,1
216346,OLDER FAMILIES,Budget,69.5,15,7,9.928571428571429,2019-02-22,128,7,69.5,2,5,5,255,1
216347,YOUNG SINGLES/COUPLES,Mainstream,18,4,2,9,2019-02-13,137,2,18,2,3,3,233,4
216348,RETIREES,Premium,52.8,13,7,7.542857142857143,2019-06-25,5,7,52.8,5,5,5,555,1
216349,OLDER SINGLES/COUPLES,Budget,15.2,3,2,7.6,2018-11-01,241,2,15.2,1,3,2,132,3
216350,OLDER FAMILIES,Mainstream,82.1,18,10,8.209999999999999,2019-06-18,12,10,82.1,5,5,5,555,1
216351,YOUNG SINGLES/COUPLES,Budget,16.6,4,2,8.3,2019-06-01,29,2,16.6,4,3,3,433,4
216352,OLDER SINGLES/COUPLES,Budget,35.8,8,4,8.95,2019-04-10,81,4,35.8,3,4,4,344,2
216353,YOUNG SINGLES/COUPLES,Mainstream,37.300000000000004,9,5,7.460000000000001,2019-03-07,115,5,37.300000000000004,2,4,4,244,2
216354,YOUNG FAMILIES,Premium,20.6,4,2,10.3,2019-02-01,149,2,20.6,2,3,3,233,4
216355,OLDER SINGLES/COUPLES,Mainstream,15.799999999999999,4,2,7.8999999999999995,2019-03-31,91,2,15.799999999999999,3,3,3,333,4
216356,OLDER SINGLES/COUPLES,Budget,19.9,5,3,6.633333333333333,2019-06-30,0,3,19.9,5,3,3,533,4
216357,RETIREES,Mainstream,47,10,6,7.833333333333333,2019-06-30,0,6,47,5,5,5,555,2
216358,OLDER SINGLES/COUPLES,Premium,26.6,6,3,8.866666666666667,2019-04-18,73,3,26.6,3,3,3,333,4
216359,RETIREES,Budget,9.2,2,1,9.2,2018-07-27,338,1,9.2,1,2,2,122,3
216360,OLDER FAMILIES,Budget,3.7,1,1,3.7,2019-05-26,35,1,3.7,4,2,1,421,4
216361,YOUNG FAMILIES,Premium,16.6,4,2,8.3,2018-09-20,283,2,16.6,1,3,3,133,3
216362,RETIREES,Mainstream,29,8,4,7.25,2019-04-02,89,4,29,3,4,4,344,2
216363,OLDER SINGLES/COUPLES,Premium,12.899999999999999,3,2,6.449999999999999,2018-11-10,232,2,12.899999999999999,1,3,2,132,3
216364,OLDER SINGLES/COUPLES,Mainstream,27.200000000000003,6,3,9.066666666666668,2019-05-13,48,3,27.200000000000003,4,3,4,434,4
216365,OLDER FAMILIES,Premium,27.8,6,3,9.266666666666667,2019-03-05,117,3,27.8,2,3,4,234,4
216366,YOUNG FAMILIES,Mainstream,8.8,2,1,8.8,2018-09-03,300,1,8.8,1,2,2,122,3
216367,OLDER SINGLES/COUPLES,Budget,18.4,4,2,9.2,2019-06-21,9,2,18.4,5,3,3,533,4
216368,YOUNG SINGLES/COUPLES,Mainstream,35,8,4,8.75,2019-06-06,24,4,35,4,4,4,444,2
216369,RETIREES,Mainstream,32.6,8,4,8.15,2019-06-28,2,4,32.6,5,4,4,544,2
216370,RETIREES,Budget,11.4,3,2,5.7,2019-06-05,25,2,11.4,4,3,2,432,4
216371,YOUNG SINGLES/COUPLES,Mainstream,25,5,3,8.333333333333334,2019-03-14,108,3,25,2,3,3,233,4
216372,OLDER SINGLES/COUPLES,Mainstream,13.2,3,2,6.6,2019-03-03,119,2,13.2,2,3,2,232,4
216373,MIDAGE SINGLES/COUPLES,Budget,27.900000000000002,7,4,6.9750000000000005,2019-01-09,172,4,27.900000000000002,2,4,4,244,2
216374,NEW FAMILIES,Budget,7.6,2,1,7.6,2019-05-29,32,1,7.6,4,2,2,422,4
216375,YOUNG FAMILIES,Premium,28.4,8,4,7.1,2019-06-14,16,4,28.4,5,4,4,544,2
216376,OLDER SINGLES/COUPLES,Premium,15,4,2,7.5,2019-02-21,129,2,15,2,3,2,232,4
216377,OLDER SINGLES/COUPLES,Premium,24.599999999999998,6,3,8.2,2019-01-31,150,3,24.599999999999998,2,3,3,233,4
216378,RETIREES,Mainstream,29.2,6,3,9.733333333333333,2019-06-10,20,3,29.2,5,3,4,534,2
216379,RETIREES,Budget,18.8,4,2,9.4,2019-05-09,52,2,18.8,4,3,3,433,4
216380,OLDER SINGLES/COUPLES,Budget,7.2,2,1,7.2,2019-01-22,159,1,7.2,2,2,1,221,3
216381,YOUNG SINGLES/COUPLES,Mainstream,24,6,4,6,2019-05-19,42,4,24,4,4,3,443,2
216382,OLDER SINGLES/COUPLES,Budget,54.4,11,5,10.879999999999999,2019-06-23,7,5,54.4,5,4,5,545,2
216383,OLDER SINGLES/COUPLES,Premium,7.6,2,1,7.6,2019-01-11,170,1,7.6,2,2,2,222,3
216384,RETIREES,Mainstream,40.4,9,6,6.733333333333333,2019-04-19,72,6,40.4,3,5,4,354,2
216385,OLDER SINGLES/COUPLES,Budget,78.60000000000001,18,9,8.733333333333334,2019-06-09,21,9,78.60000000000001,5,5,5,555,1
216386,RETIREES,Mainstream,23.6,6,3,7.866666666666667,2019-01-26,155,3,23.6,2,3,3,233,4
216387,YOUNG SINGLES/COUPLES,Mainstream,34.2,8,4,8.55,2019-06-22,8,4,34.2,5,4,4,544,2
217000,YOUNG SINGLES/COUPLES,Mainstream,7.6,2,1,7.6,2019-04-19,72,1,7.6,3,2,2,322,4
217001,RETIREES,Budget,15,4,2,7.5,2019-03-29,93,2,15,3,3,2,332,4
217002,YOUNG SINGLES/COUPLES,Premium,29.6,6,3,9.866666666666667,2019-06-20,10,3,29.6,5,3,4,534,2
217003,YOUNG FAMILIES,Mainstream,31.6,8,4,7.9,2019-06-01,29,4,31.6,4,4,4,444,2
217004,OLDER SINGLES/COUPLES,Budget,20.6,4,2,10.3,2019-04-26,65,2,20.6,3,3,3,333,4
217005,YOUNG FAMILIES,Mainstream,83.2,20,10,8.32,2019-06-19,11,10,83.2,5,5,5,555,1
217006,RETIREES,Premium,32.6,8,4,8.15,2019-05-10,51,4,32.6,4,4,4,444,2
217007,OLDER SINGLES/COUPLES,Premium,79.4,18,9,8.822222222222223,2019-06-18,12,9,79.4,5,5,5,555,1
217008,OLDER FAMILIES,Mainstream,59.6,14,7,8.514285714285714,2019-06-15,15,7,59.6,5,5,5,555,1
217009,NEW FAMILIES,Mainstream,44.6,10,5,8.92,2019-01-17,164,5,44.6,2,4,5,245,2
217010,OLDER SINGLES/COUPLES,Premium,11.4,2,1,11.4,2018-11-16,226,1,11.4,1,2,2,122,3
217011,RETIREES,Premium,22.6,6,3,7.533333333333334,2019-06-17,13,3,22.6,5,3,3,533,4
217012,OLDER SINGLES/COUPLES,Premium,31.400000000000002,6,3,10.466666666666667,2019-06-01,29,3,31.400000000000002,4,3,4,434,2
217013,OLDER FAMILIES,Mainstream,52.2,14,7,7.457142857142857,2019-05-04,57,7,52.2,3,5,5,355,1
217014,YOUNG SINGLES/COUPLES,Mainstream,22.4,6,3,7.466666666666666,2019-06-11,19,3,22.4,5,3,3,533,4
217015,YOUNG FAMILIES,Mainstream,47,10,5,9.4,2019-06-13,17,5,47,5,4,5,545,2
217016,RETIREES,Mainstream,29.4,6,3,9.799999999999999,2019-03-07,115,3,29.4,2,3,4,234,2
217017,OLDER SINGLES/COUPLES,Premium,53.8,12,6,8.966666666666667,2019-05-25,36,6,53.8,4,5,5,455,1
217018,MIDAGE SINGLES/COUPLES,Mainstream,42.8,8,4,10.7,2019-06-10,20,4,42.8,5,4,5,545,2
217019,YOUNG SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2019-01-30,151,1,8.8,2,2,2,222,4
217020,NEW FAMILIES,Budget,38.8,10,5,7.76,2019-05-04,57,5,38.8,3,4,4,344,2
217021,OLDER SINGLES/COUPLES,Premium,38,8,4,9.5,2019-06-08,22,4,38,5,4,4,544,2
217022,OLDER SINGLES/COUPLES,Budget,35.8,8,4,8.95,2019-05-11,50,4,35.8,4,4,4,444,2
217023,MIDAGE SINGLES/COUPLES,Premium,47.2,10,5,9.440000000000001,2019-06-27,3,5,47.2,5,4,5,545,2
217024,YOUNG SINGLES/COUPLES,Mainstream,16.2,4,2,8.1,2018-10-18,255,2,16.2,1,3,3,133,3
217025,OLDER SINGLES/COUPLES,Premium,40.8,10,5,8.16,2019-02-25,125,5,40.8,2,4,4,244,2
217026,YOUNG SINGLES/COUPLES,Mainstream,23.8,4,2,11.9,2019-04-05,86,2,23.8,3,3,3,333,4
217027,OLDER FAMILIES,Budget,32,6,3,10.666666666666666,2019-05-04,57,3,32,3,3,4,334,2
217028,OLDER SINGLES/COUPLES,Premium,65.4,16,8,8.175,2019-05-08,53,8,65.4,4,5,5,455,1
217029,YOUNG FAMILIES,Budget,54.1,13,6,9.016666666666667,2019-06-23,7,6,54.1,5,5,5,555,1
217030,MIDAGE SINGLES/COUPLES,Mainstream,29.8,6,3,9.933333333333334,2019-03-28,94,3,29.8,3,3,4,334,2
217031,OLDER SINGLES/COUPLES,Budget,18.200000000000003,4,2,9.100000000000001,2019-03-12,110,2,18.200000000000003,2,3,3,233,4
217032,YOUNG FAMILIES,Budget,75.2,18,9,8.355555555555556,2019-06-18,12,9,75.2,5,5,5,555,1
217033,OLDER SINGLES/COUPLES,Mainstream,61,14,7,8.714285714285714,2019-06-28,2,7,61,5,5,5,555,1
217034,OLDER SINGLES/COUPLES,Mainstream,35.4,8,4,8.85,2019-05-30,31,4,35.4,4,4,4,444,2
217035,OLDER FAMILIES,Mainstream,83.3,19,8,10.4125,2019-06-10,20,8,83.3,5,5,5,555,1
217036,YOUNG SINGLES/COUPLES,Mainstream,42.2,9,5,8.440000000000001,2019-06-26,4,5,42.2,5,4,5,545,2
217037,MIDAGE SINGLES/COUPLES,Mainstream,35.4,8,4,8.85,2019-06-16,14,4,35.4,5,4,4,544,2
217038,MIDAGE SINGLES/COUPLES,Premium,22.200000000000003,4,2,11.100000000000001,2018-07-25,340,2,22.200000000000003,1,3,3,133,3
217039,OLDER SINGLES/COUPLES,Mainstream,26.8,6,3,8.933333333333334,2019-06-24,6,3,26.8,5,3,3,533,2
217040,OLDER FAMILIES,Mainstream,70.4,16,8,8.8,2019-03-24,98,8,70.4,3,5,5,355,1
217041,YOUNG FAMILIES,Mainstream,8.8,2,1,8.8,2019-01-13,168,1,8.8,2,2,2,222,3
217042,YOUNG FAMILIES,Budget,28.4,6,3,9.466666666666667,2019-06-16,14,3,28.4,5,3,4,534,2
217043,NEW FAMILIES,Budget,53.400000000000006,12,6,8.9,2019-05-08,53,6,53.400000000000006,4,5,5,455,1
217045,YOUNG SINGLES/COUPLES,Mainstream,15.2,3,2,7.6,2019-06-27,3,2,15.2,5,3,2,532,4
217046,OLDER SINGLES/COUPLES,Premium,28.2,6,3,9.4,2019-01-03,178,3,28.2,2,3,4,234,3
217047,OLDER FAMILIES,Budget,68.8,14,7,9.828571428571427,2019-06-28,2,7,68.8,5,5,5,555,1
217048,RETIREES,Premium,23.4,5,3,7.8,2019-05-19,42,3,23.4,4,3,3,433,4
217049,OLDER SINGLES/COUPLES,Budget,31.4,6,3,10.466666666666667,2019-04-05,86,3,31.4,3,3,4,334,2
217050,RETIREES,Premium,77,16,8,9.625,2019-06-25,5,8,77,5,5,5,555,1
217051,YOUNG FAMILIES,Mainstream,14.600000000000001,4,2,7.300000000000001,2019-05-04,57,2,14.600000000000001,3,3,2,332,4
217052,MIDAGE SINGLES/COUPLES,Budget,42.2,10,5,8.440000000000001,2019-05-24,37,5,42.2,4,4,5,445,2
217053,YOUNG FAMILIES,Budget,64.2,14,7,9.171428571428573,2019-03-06,116,7,64.2,2,5,5,255,1
217054,OLDER SINGLES/COUPLES,Budget,34.4,8,4,8.6,2019-01-16,165,4,34.4,2,4,4,244,2
217055,YOUNG SINGLES/COUPLES,Mainstream,43.8,10,5,8.76,2019-03-15,107,5,43.8,2,4,5,245,2
217056,OLDER SINGLES/COUPLES,Premium,51.400000000000006,10,5,10.280000000000001,2019-05-28,33,5,51.400000000000006,4,4,5,445,2
217057,OLDER SINGLES/COUPLES,Premium,35,8,4,8.75,2019-06-15,15,4,35,5,4,4,544,2
217058,OLDER FAMILIES,Premium,18.8,4,2,9.4,2019-05-06,55,2,18.8,4,3,3,433,4
217059,YOUNG FAMILIES,Premium,59.8,14,7,8.542857142857143,2019-05-08,53,7,59.8,4,5,5,455,1
217060,NEW FAMILIES,Mainstream,38.6,8,4,9.65,2019-04-03,88,4,38.6,3,4,4,344,2
217061,RETIREES,Budget,41.8,10,5,8.36,2019-02-14,136,5,41.8,2,4,4,244,2
217062,YOUNG SINGLES/COUPLES,Mainstream,48.8,12,6,8.133333333333333,2019-06-22,8,6,48.8,5,5,5,555,2
217063,RETIREES,Mainstream,16.4,4,2,8.2,2019-02-10,140,2,16.4,2,3,3,233,4
217064,YOUNG SINGLES/COUPLES,Mainstream,21.3,5,3,7.1000000000000005,2019-05-19,42,3,21.3,4,3,3,433,4
217065,RETIREES,Mainstream,24.2,6,3,8.066666666666666,2018-10-26,247,3,24.2,1,3,3,133,3
217066,YOUNG SINGLES/COUPLES,Mainstream,47.6,10,5,9.52,2019-05-28,33,5,47.6,4,4,5,445,2
217067,OLDER FAMILIES,Mainstream,43.4,10,5,8.68,2019-04-14,77,5,43.4,3,4,5,345,2
217068,NEW FAMILIES,Premium,38.6,8,4,9.65,2019-03-24,98,4,38.6,3,4,4,344,2
217069,RETIREES,Mainstream,32.4,8,4,8.1,2019-06-14,16,4,32.4,5,4,4,544,2
217070,MIDAGE SINGLES/COUPLES,Budget,24.2,6,3,8.066666666666666,2019-04-24,67,3,24.2,3,3,3,333,4
217071,MIDAGE SINGLES/COUPLES,Mainstream,78.8,16,8,9.85,2019-04-30,61,8,78.8,3,5,5,355,1
217072,OLDER FAMILIES,Budget,74,18,9,8.222222222222221,2019-05-14,47,9,74,4,5,5,455,1
217073,MIDAGE SINGLES/COUPLES,Premium,65,14,7,9.285714285714286,2019-05-25,36,7,65,4,5,5,455,1
217074,OLDER FAMILIES,Budget,47,10,5,9.4,2019-05-28,33,5,47,4,4,5,445,2
217075,YOUNG FAMILIES,Budget,23.400000000000002,6,3,7.800000000000001,2019-05-08,53,3,23.400000000000002,4,3,3,433,4
217076,RETIREES,Premium,32.8,8,4,8.2,2019-04-07,84,4,32.8,3,4,4,344,2
217077,YOUNG SINGLES/COUPLES,Mainstream,25.900000000000002,5,3,8.633333333333335,2019-05-19,42,3,25.900000000000002,4,3,3,433,4
217078,NEW FAMILIES,Budget,24.2,6,3,8.066666666666666,2019-04-02,89,3,24.2,3,3,3,333,4
217079,OLDER SINGLES/COUPLES,Mainstream,43.4,10,5,8.68,2019-06-21,9,5,43.4,5,4,5,545,2
217080,RETIREES,Budget,7.4,2,1,7.4,2019-02-28,122,1,7.4,2,2,1,221,4
217081,RETIREES,Budget,32.2,8,4,8.05,2019-05-22,39,4,32.2,4,4,4,444,2
217082,RETIREES,Budget,15.4,4,2,7.7,2019-04-13,78,2,15.4,3,3,2,332,4
217083,RETIREES,Budget,55.2,13,7,7.885714285714286,2019-05-27,34,7,55.2,4,5,5,455,1
217084,YOUNG SINGLES/COUPLES,Premium,18.200000000000003,4,2,9.100000000000001,2018-11-10,232,2,18.200000000000003,1,3,3,133,3
217085,OLDER SINGLES/COUPLES,Premium,57.2,12,6,9.533333333333333,2019-05-24,37,6,57.2,4,5,5,455,1
217086,YOUNG FAMILIES,Mainstream,52,12,6,8.666666666666666,2019-03-15,107,6,52,2,5,5,255,2
217087,YOUNG FAMILIES,Budget,31.6,8,4,7.9,2019-05-06,55,4,31.6,4,4,4,444,2
217088,RETIREES,Mainstream,25.6,6,3,8.533333333333333,2019-03-01,121,3,25.6,2,3,3,233,4
217089,YOUNG SINGLES/COUPLES,Mainstream,86.2,20,10,8.620000000000001,2019-05-30,31,10,86.2,4,5,5,455,1
217090,YOUNG FAMILIES,Budget,29.6,6,3,9.866666666666667,2019-06-19,11,3,29.6,5,3,4,534,2
