lylty_card_nbr,lifestage,premium_customer,total_sales,total_units,transactions,avg_spend_per_txn,last_purchase,recency_days,frequency,monetary
228268,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2018-08-30,304,1,9.2
228269,NEW FAMILIES,Mainstream,26,6,3,8.666666666666666,2019-04-16,75,3,26
228271,OLDER FAMILIES,Premium,7.2,2,1,7.2,2018-09-03,300,1,7.2
228272,OLDER FAMILIES,Budget,10.8,2,1,10.8,2019-05-12,49,1,10.8
228273,RETIREES,Mainstream,6.6,2,1,6.6,2018-10-25,248,1,6.6
228274,YOUNG FAMILIES,Premium,10.8,2,1,10.8,2018-12-05,207,1,10.8
228275,OLDER SINGLES/COUPLES,Budget,18,4,2,9,2019-05-27,34,2,18
228276,RETIREES,Mainstream,11.8,2,1,11.8,2018-08-13,321,1,11.8
228277,YOUNG FAMILIES,Budget,24.8,6,3,8.266666666666667,2018-12-01,211,3,24.8
228279,YOUNG SINGLES/COUPLES,Budget,16.4,4,2,8.2,2019-02-09,141,2,16.4
228280,OLDER SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2018-12-24,188,1,9.2
228281,RETIREES,Budget,18.4,4,2,9.2,2019-06-23,7,2,18.4
228282,OLDER SINGLES/COUPLES,Premium,38.6,8,4,9.65,2019-05-23,38,4,38.6
228284,MIDAGE SINGLES/COUPLES,Mainstream,18.4,4,2,9.2,2019-05-25,36,2,18.4
228285,RETIREES,Mainstream,18,4,2,9,2019-03-31,91,2,18
228286,YOUNG SINGLES/COUPLES,Budget,11,3,2,5.5,2019-04-18,73,2,11
228288,RETIREES,Premium,8.8,2,1,8.8,2019-06-25,5,1,8.8
228289,YOUNG FAMILIES,Mainstream,18,4,2,9,2019-03-08,114,2,18
228290,OLDER SINGLES/COUPLES,Premium,8.8,2,1,8.8,2018-11-12,230,1,8.8
228292,OLDER SINGLES/COUPLES,Premium,27.6,6,3,9.200000000000001,2019-05-13,48,3,27.6
228297,NEW FAMILIES,Budget,14.2,4,2,7.1,2019-02-03,147,2,14.2
228299,RETIREES,Mainstream,12.3,3,2,6.15,2019-04-17,74,2,12.3
228300,OLDER SINGLES/COUPLES,Mainstream,13,2,1,13,2019-03-13,109,1,13
228302,MIDAGE SINGLES/COUPLES,Premium,7.6,2,1,7.6,2019-05-11,50,1,7.6
228303,YOUNG SINGLES/COUPLES,Mainstream,11.4,2,1,11.4,2019-01-24,157,1,11.4
228304,RETIREES,Budget,7.6,2,1,7.6,2019-05-10,51,1,7.6
228305,OLDER SINGLES/COUPLES,Budget,19.6,4,2,9.8,2019-04-06,85,2,19.6
228309,YOUNG FAMILIES,Premium,16.2,4,2,8.1,2018-10-08,265,2,16.2
228310,YOUNG SINGLES/COUPLES,Mainstream,12.600000000000001,3,2,6.300000000000001,2019-05-20,41,2,12.600000000000001
228311,RETIREES,Mainstream,7.6,2,1,7.6,2019-03-30,92,1,7.6
228315,MIDAGE SINGLES/COUPLES,Mainstream,5.7,1,1,5.7,2019-05-17,44,1,5.7
228316,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-03-08,114,1,9.2
228317,OLDER SINGLES/COUPLES,Budget,16.200000000000003,4,2,8.100000000000001,2019-05-27,34,2,16.200000000000003
228318,OLDER FAMILIES,Premium,7.4,2,1,7.4,2019-03-26,96,1,7.4
228319,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-03-11,111,1,9.2
228321,OLDER SINGLES/COUPLES,Premium,6.6,2,1,6.6,2018-07-04,361,1,6.6
228322,OLDER SINGLES/COUPLES,Budget,8.8,2,1,8.8,2018-09-07,296,1,8.8
228324,RETIREES,Mainstream,16.6,4,2,8.3,2019-06-16,14,2,16.6
228325,YOUNG SINGLES/COUPLES,Budget,15.399999999999999,4,2,7.699999999999999,2019-06-04,26,2,15.399999999999999
228326,YOUNG FAMILIES,Budget,13.2,3,2,6.6,2019-05-24,37,2,13.2
228327,OLDER SINGLES/COUPLES,Premium,31.4,6,3,10.466666666666667,2019-06-19,11,3,31.4
228328,YOUNG SINGLES/COUPLES,Premium,18.4,4,2,9.2,2019-03-06,116,2,18.4
228330,YOUNG SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2019-03-12,110,1,10.8
228332,RETIREES,Budget,16.6,4,2,8.3,2019-06-17,13,2,16.6
228333,OLDER SINGLES/COUPLES,Budget,22.5,5,3,7.5,2018-10-30,243,3,22.5
228334,RETIREES,Mainstream,44.6,10,5,8.92,2019-03-28,94,5,44.6
228336,YOUNG FAMILIES,Mainstream,16.799999999999997,4,2,8.399999999999999,2018-12-18,194,2,16.799999999999997
228337,OLDER SINGLES/COUPLES,Premium,32,8,4,8,2019-03-22,100,4,32
228338,MIDAGE SINGLES/COUPLES,Mainstream,5.4,1,1,5.4,2018-12-12,200,1,5.4
228340,YOUNG FAMILIES,Premium,8.8,2,1,8.8,2018-11-09,233,1,8.8
228341,RETIREES,Premium,7.4,2,1,7.4,2019-04-24,67,1,7.4
228342,RETIREES,Budget,4.2,1,1,4.2,2018-08-05,329,1,4.2
228343,YOUNG FAMILIES,Budget,9.2,2,1,9.2,2018-07-06,359,1,9.2
228344,OLDER SINGLES/COUPLES,Premium,7.4,2,1,7.4,2018-10-14,259,1,7.4
228345,MIDAGE SINGLES/COUPLES,Mainstream,6.6,2,1,6.6,2018-07-07,358,1,6.6
228346,OLDER FAMILIES,Budget,6.6,2,1,6.6,2019-01-19,162,1,6.6
228348,OLDER SINGLES/COUPLES,Budget,19.2,4,2,9.6,2019-04-06,85,2,19.2
228350,RETIREES,Mainstream,8.8,2,1,8.8,2018-08-05,329,1,8.8
228351,MIDAGE SINGLES/COUPLES,Mainstream,6.6,2,1,6.6,2019-02-28,122,1,6.6
228352,OLDER SINGLES/COUPLES,Premium,20,4,2,10,2018-12-10,202,2,20
228357,YOUNG FAMILIES,Budget,7.2,2,1,7.2,2019-03-19,103,1,7.2
228358,MIDAGE SINGLES/COUPLES,Premium,25.8,6,3,8.6,2019-03-22,100,3,25.8
228359,YOUNG SINGLES/COUPLES,Mainstream,46,10,5,9.2,2019-06-25,5,5,46
228360,MIDAGE SINGLES/COUPLES,Premium,4.6,1,1,4.6,2018-11-11,231,1,4.6
228362,RETIREES,Budget,15.2,4,2,7.6,2019-03-10,112,2,15.2
228363,OLDER SINGLES/COUPLES,Mainstream,14,4,2,7,2019-03-01,121,2,14
229000,YOUNG SINGLES/COUPLES,Premium,18.4,4,2,9.2,2018-12-21,191,2,18.4
229001,OLDER FAMILIES,Premium,88,23,11,8,2019-02-01,149,11,88
229002,YOUNG FAMILIES,Mainstream,69.2,21,11,6.290909090909091,2019-06-09,21,11,69.2
229003,OLDER FAMILIES,Mainstream,34.6,10,5,6.92,2019-06-22,8,5,34.6
229004,RETIREES,Budget,34.6,10,5,6.92,2019-05-05,56,5,34.6
229005,RETIREES,Premium,23.6,6,3,7.866666666666667,2019-04-26,65,3,23.6
229006,YOUNG FAMILIES,Budget,12.399999999999999,4,2,6.199999999999999,2019-06-27,3,2,12.399999999999999
229007,YOUNG SINGLES/COUPLES,Mainstream,40.6,10,5,8.120000000000001,2019-06-06,24,5,40.6
229008,YOUNG SINGLES/COUPLES,Mainstream,23.6,6,3,7.866666666666667,2019-01-23,158,3,23.6
229009,RETIREES,Budget,45.2,12,6,7.533333333333334,2019-05-28,33,6,45.2
229010,RETIREES,Mainstream,19.799999999999997,6,3,6.599999999999999,2019-02-23,127,3,19.799999999999997
229011,YOUNG FAMILIES,Budget,42.4,12,6,7.066666666666666,2019-06-01,29,6,42.4
229012,OLDER SINGLES/COUPLES,Budget,26.2,9,5,5.24,2019-06-14,16,5,26.2
229013,OLDER SINGLES/COUPLES,Mainstream,46.6,14,7,6.6571428571428575,2019-04-29,62,7,46.6
229014,OLDER SINGLES/COUPLES,Premium,55.6,14,7,7.942857142857143,2019-04-09,82,7,55.6
229015,OLDER FAMILIES,Mainstream,57.6,16,8,7.2,2019-06-21,9,8,57.6
229016,OLDER SINGLES/COUPLES,Premium,34,8,4,8.5,2019-04-09,82,4,34
229017,YOUNG SINGLES/COUPLES,Mainstream,25.6,6,3,8.533333333333333,2019-04-21,70,3,25.6
229018,YOUNG FAMILIES,Budget,54.4,18,9,6.044444444444444,2019-06-21,9,9,54.4
229019,RETIREES,Premium,30.8,10,5,6.16,2019-03-13,109,5,30.8
229020,RETIREES,Premium,31,10,5,6.2,2019-06-20,10,5,31
229021,YOUNG FAMILIES,Mainstream,64.8,16,8,8.1,2019-06-01,29,8,64.8
229022,RETIREES,Premium,42.2,8,4,10.55,2018-12-31,181,4,42.2
229023,OLDER SINGLES/COUPLES,Mainstream,29,10,5,5.8,2019-06-20,10,5,29
229024,MIDAGE SINGLES/COUPLES,Mainstream,50.2,15,8,6.275,2019-02-03,147,8,50.2
229025,YOUNG SINGLES/COUPLES,Mainstream,19.6,8,4,4.9,2019-03-24,98,4,19.6
229026,YOUNG FAMILIES,Budget,30.5,11,6,5.083333333333333,2019-05-21,40,6,30.5
229027,NEW FAMILIES,Budget,32.9,11,6,5.483333333333333,2019-06-16,14,6,32.9
229028,YOUNG FAMILIES,Premium,39,14,7,5.571428571428571,2019-01-31,150,7,39
229029,OLDER SINGLES/COUPLES,Budget,32.6,8,4,8.15,2019-04-20,71,4,32.6
229030,OLDER SINGLES/COUPLES,Mainstream,33.6,10,5,6.720000000000001,2019-03-24,98,5,33.6
229031,OLDER SINGLES/COUPLES,Premium,32.6,8,4,8.15,2019-04-15,76,4,32.6
229032,RETIREES,Budget,32,10,5,6.4,2019-05-06,55,5,32
229033,OLDER SINGLES/COUPLES,Mainstream,76.3,21,11,6.9363636363636365,2019-06-16,14,11,76.3
229034,NEW FAMILIES,Budget,28.900000000000002,7,4,7.2250000000000005,2019-05-11,50,4,28.900000000000002
229035,YOUNG FAMILIES,Premium,43.2,14,7,6.171428571428572,2019-05-27,34,7,43.2
229036,OLDER SINGLES/COUPLES,Premium,29.6,6,3,9.866666666666667,2019-03-07,115,3,29.6
229037,YOUNG FAMILIES,Mainstream,30.2,8,4,7.55,2019-01-10,171,4,30.2
229038,YOUNG FAMILIES,Budget,12,4,2,6,2019-03-29,93,2,12
229039,RETIREES,Premium,36,10,5,7.2,2019-05-08,53,5,36
229040,YOUNG FAMILIES,Mainstream,42.4,14,7,6.057142857142857,2019-06-09,21,7,42.4
229041,RETIREES,Premium,21.2,8,4,5.3,2019-05-21,40,4,21.2
229042,YOUNG SINGLES/COUPLES,Mainstream,39.6,12,6,6.6000000000000005,2019-06-17,13,6,39.6
229043,YOUNG SINGLES/COUPLES,Budget,22.2,6,3,7.3999999999999995,2019-03-30,92,3,22.2
229044,RETIREES,Premium,33.2,10,5,6.640000000000001,2019-03-06,116,5,33.2
229045,OLDER FAMILIES,Budget,59.4,16,8,7.425,2019-03-29,93,8,59.4
229046,OLDER SINGLES/COUPLES,Budget,35.4,10,5,7.08,2019-06-25,5,5,35.4
229047,YOUNG FAMILIES,Budget,40.4,12,6,6.733333333333333,2018-12-23,189,6,40.4
229048,MIDAGE SINGLES/COUPLES,Premium,48.8,13,7,6.971428571428571,2019-05-14,47,7,48.8
229049,OLDER FAMILIES,Budget,28.8,6,3,9.6,2019-03-02,120,3,28.8
229050,RETIREES,Premium,46.8,12,6,7.8,2019-06-08,22,6,46.8
229051,YOUNG FAMILIES,Premium,45.4,11,6,7.566666666666666,2019-06-18,12,6,45.4
229052,NEW FAMILIES,Premium,26.400000000000002,8,4,6.6000000000000005,2019-05-28,33,4,26.400000000000002
229053,MIDAGE SINGLES/COUPLES,Premium,10,4,2,5,2019-01-26,155,2,10
229054,OLDER FAMILIES,Mainstream,40,14,7,5.714285714285714,2019-06-29,1,7,40
229055,YOUNG FAMILIES,Premium,33.6,10,5,6.720000000000001,2019-06-06,24,5,33.6
229056,OLDER SINGLES/COUPLES,Mainstream,17.3,7,4,4.325,2019-03-05,117,4,17.3
229057,MIDAGE SINGLES/COUPLES,Premium,39.199999999999996,12,6,6.533333333333332,2019-06-06,24,6,39.199999999999996
229058,OLDER FAMILIES,Premium,46.5,11,6,7.75,2019-05-22,39,6,46.5
229059,OLDER SINGLES/COUPLES,Premium,35.6,10,5,7.12,2019-06-09,21,5,35.6
229060,OLDER SINGLES/COUPLES,Mainstream,69,16,8,8.625,2019-06-19,11,8,69
229061,YOUNG FAMILIES,Mainstream,51.2,14,7,7.314285714285715,2019-06-23,7,7,51.2
229062,OLDER FAMILIES,Mainstream,45.8,14,7,6.542857142857143,2019-06-16,14,7,45.8
229063,OLDER SINGLES/COUPLES,Premium,78,20,10,7.8,2019-06-21,9,10,78
229064,YOUNG SINGLES/COUPLES,Budget,33,12,6,5.5,2019-05-10,51,6,33
229065,RETIREES,Mainstream,43.4,12,6,7.233333333333333,2019-06-02,28,6,43.4
229066,YOUNG SINGLES/COUPLES,Mainstream,43,12,6,7.166666666666667,2019-06-22,8,6,43
229067,OLDER FAMILIES,Budget,69,18,9,7.666666666666667,2019-06-30,0,9,69
229068,OLDER FAMILIES,Budget,54.8,16,8,6.85,2019-04-27,64,8,54.8
229069,MIDAGE SINGLES/COUPLES,Mainstream,19.3,5,3,6.433333333333334,2019-05-18,43,3,19.3
229070,OLDER SINGLES/COUPLES,Budget,45.4,12,6,7.566666666666666,2019-06-26,4,6,45.4
229071,YOUNG SINGLES/COUPLES,Mainstream,66,16,8,8.25,2019-06-30,0,8,66
229072,OLDER FAMILIES,Budget,41.400000000000006,12,6,6.900000000000001,2019-06-15,15,6,41.400000000000006
229073,YOUNG FAMILIES,Budget,50,16,8,6.25,2019-06-13,17,8,50
229074,OLDER FAMILIES,Mainstream,67.4,16,8,8.425,2019-04-05,86,8,67.4
229075,OLDER SINGLES/COUPLES,Budget,40,10,5,8,2019-06-18,12,5,40
229076,YOUNG FAMILIES,Premium,21.2,6,3,7.066666666666666,2019-04-17,74,3,21.2
229077,RETIREES,Budget,30.200000000000003,10,5,6.040000000000001,2019-04-26,65,5,30.200000000000003
229078,OLDER SINGLES/COUPLES,Budget,37.4,10,5,7.4799999999999995,2019-05-09,52,5,37.4
229079,OLDER SINGLES/COUPLES,Budget,40,10,5,8,2019-05-26,35,5,40
229080,MIDAGE SINGLES/COUPLES,Mainstream,10.8,4,2,5.4,2019-04-13,78,2,10.8
229081,OLDER SINGLES/COUPLES,Premium,38.4,10,5,7.68,2019-04-09,82,5,38.4
229082,OLDER FAMILIES,Premium,64.6,16,8,8.075,2019-06-01,29,8,64.6
229083,YOUNG FAMILIES,Premium,45.1,15,6,7.516666666666667,2019-06-13,17,6,45.1
229084,OLDER SINGLES/COUPLES,Mainstream,15.2,6,3,5.066666666666666,2019-05-30,31,3,15.2
229085,RETIREES,Budget,31,8,4,7.75,2019-02-27,123,4,31
229086,RETIREES,Premium,24,6,3,8,2019-04-05,86,3,24
229087,YOUNG SINGLES/COUPLES,Mainstream,13,2,1,13,2018-08-30,304,1,13
229088,YOUNG FAMILIES,Budget,46,13,7,6.571428571428571,2019-06-21,9,7,46
229089,RETIREES,Mainstream,22.2,8,4,5.55,2019-03-08,114,4,22.2
229090,YOUNG SINGLES/COUPLES,Mainstream,29,6,3,9.666666666666666,2019-06-30,0,3,29
229091,OLDER SINGLES/COUPLES,Mainstream,44,12,6,7.333333333333333,2019-03-18,104,6,44
229092,YOUNG FAMILIES,Budget,77.5,21,11,7.045454545454546,2019-06-04,26,11,77.5
229093,OLDER SINGLES/COUPLES,Mainstream,19.1,5,3,6.366666666666667,2019-03-10,112,3,19.1
229094,OLDER FAMILIES,Mainstream,40.599999999999994,11,6,6.766666666666666,2019-06-26,4,6,40.599999999999994
229095,MIDAGE SINGLES/COUPLES,Mainstream,38.6,10,5,7.720000000000001,2019-04-22,69,5,38.6
229096,YOUNG SINGLES/COUPLES,Mainstream,21.4,6,3,7.133333333333333,2019-03-04,118,3,21.4
229097,YOUNG SINGLES/COUPLES,Budget,17.4,4,2,8.7,2018-12-30,182,2,17.4
229098,YOUNG SINGLES/COUPLES,Mainstream,33,10,5,6.6,2019-06-19,11,5,33
229099,YOUNG SINGLES/COUPLES,Budget,59.300000000000004,16,9,6.5888888888888895,2019-05-31,30,9,59.300000000000004
229100,OLDER SINGLES/COUPLES,Mainstream,60.2,16,8,7.525,2019-06-26,4,8,60.2
229101,RETIREES,Mainstream,21.4,8,4,5.35,2019-03-17,105,4,21.4
229102,YOUNG SINGLES/COUPLES,Budget,43,12,6,7.166666666666667,2019-04-24,67,6,43
229103,MIDAGE SINGLES/COUPLES,Mainstream,44.6,12,6,7.433333333333334,2019-06-12,18,6,44.6
229104,RETIREES,Budget,22.6,8,4,5.65,2019-03-20,102,4,22.6
229105,YOUNG FAMILIES,Premium,27.2,8,4,6.8,2019-06-27,3,4,27.2
229106,RETIREES,Budget,32.2,8,4,8.05,2019-03-07,115,4,32.2
229107,YOUNG FAMILIES,Mainstream,29.8,6,3,9.933333333333334,2019-06-29,1,3,29.8
229108,OLDER SINGLES/COUPLES,Budget,7.6,2,1,7.6,2018-12-02,210,1,7.6
229109,MIDAGE SINGLES/COUPLES,Mainstream,30.4,8,4,7.6,2018-12-30,182,4,30.4
229110,MIDAGE SINGLES/COUPLES,Premium,30,10,5,6,2019-06-03,27,5,30
229111,YOUNG FAMILIES,Mainstream,52,14,7,7.428571428571429,2019-04-22,69,7,52
229112,OLDER SINGLES/COUPLES,Premium,47.800000000000004,12,6,7.966666666666668,2019-06-01,29,6,47.800000000000004
229113,YOUNG SINGLES/COUPLES,Mainstream,14.8,4,2,7.4,2019-02-09,141,2,14.8
229114,MIDAGE SINGLES/COUPLES,Mainstream,22.8,8,4,5.7,2019-05-21,40,4,22.8
229115,RETIREES,Premium,30,10,5,6,2019-03-12,110,5,30
229116,YOUNG FAMILIES,Premium,63.6,20,9,7.066666666666666,2019-05-21,40,9,63.6
229117,YOUNG FAMILIES,Mainstream,47.6,14,7,6.8,2019-05-10,51,7,47.6
229118,OLDER SINGLES/COUPLES,Mainstream,15,4,2,7.5,2019-06-09,21,2,15
229119,OLDER FAMILIES,Budget,50.2,14,7,7.171428571428572,2019-04-10,81,7,50.2
229120,MIDAGE SINGLES/COUPLES,Premium,35.6,14,7,5.085714285714286,2019-03-24,98,7,35.6
229121,RETIREES,Budget,43.2,12,6,7.2,2019-05-17,44,6,43.2
229122,RETIREES,Mainstream,27.2,10,5,5.4399999999999995,2019-06-27,3,5,27.2
229123,YOUNG FAMILIES,Budget,56,14,7,8,2019-06-21,9,7,56
229124,RETIREES,Mainstream,18.8,6,3,6.266666666666667,2019-05-23,38,3,18.8
229125,YOUNG SINGLES/COUPLES,Mainstream,31,10,5,6.2,2019-06-23,7,5,31
229126,RETIREES,Budget,21.8,6,3,7.266666666666667,2018-10-31,242,3,21.8
229127,MIDAGE SINGLES/COUPLES,Premium,71,20,10,7.1,2019-04-30,61,10,71
229128,MIDAGE SINGLES/COUPLES,Budget,4.6,2,1,4.6,2019-01-02,179,1,4.6
229129,YOUNG FAMILIES,Budget,74.5,23,10,7.45,2019-06-26,4,10,74.5
229130,YOUNG FAMILIES,Premium,45.4,12,6,7.566666666666666,2019-05-30,31,6,45.4
229131,OLDER FAMILIES,Premium,55.2,16,8,6.9,2019-05-22,39,8,55.2
229132,MIDAGE SINGLES/COUPLES,Mainstream,61.8,18,9,6.866666666666666,2019-06-08,22,9,61.8
229133,OLDER FAMILIES,Budget,40,12,6,6.666666666666667,2019-06-28,2,6,40
229134,OLDER FAMILIES,Mainstream,45.8,14,7,6.542857142857143,2019-06-09,21,7,45.8
229135,RETIREES,Mainstream,14.6,6,3,4.866666666666666,2019-05-05,56,3,14.6
229136,YOUNG SINGLES/COUPLES,Premium,66,20,10,6.6,2019-05-07,54,10,66
229137,MIDAGE SINGLES/COUPLES,Mainstream,21.8,6,3,7.266666666666667,2019-02-23,127,3,21.8
229138,OLDER SINGLES/COUPLES,Premium,25.8,10,5,5.16,2019-06-17,13,5,25.8
229139,RETIREES,Premium,30,8,4,7.5,2019-03-31,91,4,30
229140,OLDER SINGLES/COUPLES,Mainstream,21.4,8,4,5.35,2019-05-07,54,4,21.4
229141,OLDER FAMILIES,Budget,59.400000000000006,14,7,8.485714285714286,2019-04-29,62,7,59.400000000000006
229142,OLDER SINGLES/COUPLES,Premium,6.6,2,1,6.6,2019-04-25,66,1,6.6
229143,RETIREES,Premium,20.200000000000003,6,3,6.733333333333334,2019-04-14,77,3,20.200000000000003
229144,RETIREES,Mainstream,24.4,8,4,6.1,2018-12-21,191,4,24.4
229145,MIDAGE SINGLES/COUPLES,Mainstream,41.6,12,6,6.933333333333334,2019-02-18,132,6,41.6
229146,OLDER SINGLES/COUPLES,Mainstream,29,10,5,5.8,2019-06-01,29,5,29
229147,YOUNG SINGLES/COUPLES,Budget,21.400000000000002,6,3,7.133333333333334,2019-01-19,162,3,21.400000000000002
229148,OLDER SINGLES/COUPLES,Budget,19.8,6,3,6.6000000000000005,2019-02-16,134,3,19.8
229149,RETIREES,Budget,44.2,12,6,7.366666666666667,2019-03-28,94,6,44.2
229150,YOUNG FAMILIES,Premium,36,10,5,7.2,2019-05-24,37,5,36
229151,OLDER SINGLES/COUPLES,Premium,28.4,8,4,7.1,2019-05-19,42,4,28.4
229152,OLDER SINGLES/COUPLES,Mainstream,24,8,4,6,2019-06-08,22,4,24
229153,OLDER FAMILIES,Mainstream,56,18,9,6.222222222222222,2019-04-03,88,9,56
229154,MIDAGE SINGLES/COUPLES,Mainstream,41.8,12,6,6.966666666666666,2019-06-09,21,6,41.8
229155,YOUNG FAMILIES,Premium,25.6,8,4,6.4,2018-12-20,192,4,25.6
229156,OLDER FAMILIES,Budget,76.4,22,11,6.945454545454546,2019-05-29,32,11,76.4
229157,RETIREES,Mainstream,30,8,4,7.5,2019-04-16,75,4,30
229158,YOUNG SINGLES/COUPLES,Premium,27.4,8,4,6.85,2019-02-04,146,4,27.4
229159,YOUNG SINGLES/COUPLES,Budget,18,6,3,6,2019-06-02,28,3,18
229160,MIDAGE SINGLES/COUPLES,Premium,14.8,6,3,4.933333333333334,2019-03-12,110,3,14.8
229161,OLDER SINGLES/COUPLES,Budget,28,8,4,7,2019-03-11,111,4,28
229162,YOUNG SINGLES/COUPLES,Mainstream,53,14,7,7.571428571428571,2019-06-14,16,7,53
229163,MIDAGE SINGLES/COUPLES,Premium,40,10,5,8,2019-06-20,10,5,40
229164,YOUNG SINGLES/COUPLES,Premium,31.2,8,4,7.8,2019-04-07,84,4,31.2
229165,YOUNG FAMILIES,Mainstream,8.8,2,1,8.8,2019-06-25,5,1,8.8
229166,RETIREES,Budget,41,9,5,8.2,2019-05-18,43,5,41
229167,YOUNG FAMILIES,Premium,84,24,12,7,2019-06-01,29,12,84
229168,YOUNG SINGLES/COUPLES,Premium,28.799999999999997,10,5,5.76,2019-05-07,54,5,28.799999999999997
229169,OLDER FAMILIES,Mainstream,15.4,6,3,5.133333333333334,2019-01-21,160,3,15.4
229170,OLDER FAMILIES,Mainstream,40,13,7,5.714285714285714,2019-05-24,37,7,40
229171,YOUNG SINGLES/COUPLES,Mainstream,28,6,3,9.333333333333334,2019-06-14,16,3,28
229172,YOUNG SINGLES/COUPLES,Premium,8,4,2,4,2019-02-14,136,2,8
229173,YOUNG FAMILIES,Budget,17.4,4,2,8.7,2019-04-21,70,2,17.4
229174,OLDER FAMILIES,Budget,50.6,16,8,6.325,2019-05-24,37,8,50.6
229175,OLDER SINGLES/COUPLES,Premium,37,8,4,9.25,2019-05-26,35,4,37
229176,MIDAGE SINGLES/COUPLES,Premium,22.099999999999998,7,4,5.5249999999999995,2019-05-16,45,4,22.099999999999998
229177,OLDER SINGLES/COUPLES,Mainstream,81.8,22,11,7.4363636363636365,2019-06-03,27,11,81.8
229178,MIDAGE SINGLES/COUPLES,Mainstream,23.599999999999998,6,3,7.866666666666666,2018-11-19,223,3,23.599999999999998
229179,RETIREES,Premium,82.60000000000001,22,11,7.50909090909091,2019-03-28,94,11,82.60000000000001
229180,RETIREES,Budget,29,8,4,7.25,2019-05-03,58,4,29
229181,YOUNG FAMILIES,Mainstream,74.2,20,10,7.42,2019-05-12,49,10,74.2
229182,YOUNG SINGLES/COUPLES,Mainstream,4.6,1,1,4.6,2018-08-15,319,1,4.6
229183,RETIREES,Budget,15.2,6,3,5.066666666666666,2018-12-28,184,3,15.2
229184,OLDER FAMILIES,Premium,51.800000000000004,14,7,7.4,2019-06-19,11,7,51.800000000000004
229185,YOUNG FAMILIES,Budget,56.2,18,9,6.2444444444444445,2019-06-28,2,9,56.2
229186,OLDER SINGLES/COUPLES,Mainstream,17.4,6,3,5.8,2018-11-07,235,3,17.4
229187,RETIREES,Mainstream,41.8,12,6,6.966666666666666,2019-06-30,0,6,41.8
229188,OLDER FAMILIES,Premium,80.2,23,12,6.683333333333334,2019-06-30,0,12,80.2
229189,OLDER SINGLES/COUPLES,Mainstream,18.200000000000003,6,3,6.066666666666667,2019-04-27,64,3,18.200000000000003
229190,RETIREES,Budget,30.400000000000002,8,4,7.6000000000000005,2019-04-08,83,4,30.400000000000002
229191,YOUNG FAMILIES,Budget,40,12,6,6.666666666666667,2019-06-27,3,6,40
229192,OLDER SINGLES/COUPLES,Budget,32.6,12,6,5.433333333333334,2019-03-28,94,6,32.6
229193,MIDAGE SINGLES/COUPLES,Premium,50.4,14,7,7.2,2019-06-23,7,7,50.4
229194,YOUNG FAMILIES,Budget,53.6,14,7,7.6571428571428575,2019-05-28,33,7,53.6
229195,YOUNG FAMILIES,Mainstream,56.4,14,8,7.05,2019-05-24,37,8,56.4
229196,YOUNG SINGLES/COUPLES,Mainstream,28.200000000000003,10,5,5.640000000000001,2019-04-03,88,5,28.200000000000003
229197,RETIREES,Mainstream,23.4,8,4,5.85,2019-06-23,7,4,23.4
229198,OLDER FAMILIES,Mainstream,57,18,9,6.333333333333333,2019-03-19,103,9,57
229199,OLDER SINGLES/COUPLES,Mainstream,32.4,10,5,6.4799999999999995,2019-05-03,58,5,32.4
229200,OLDER FAMILIES,Mainstream,46.7,14,7,6.671428571428572,2019-06-04,26,7,46.7
229201,OLDER SINGLES/COUPLES,Premium,20.6,6,3,6.866666666666667,2019-04-17,74,3,20.6
229202,YOUNG SINGLES/COUPLES,Premium,5.8,2,1,5.8,2018-10-22,251,1,5.8
229203,OLDER SINGLES/COUPLES,Budget,19.6,5,3,6.533333333333334,2019-05-19,42,3,19.6
229204,YOUNG SINGLES/COUPLES,Mainstream,25.4,6,3,8.466666666666667,2018-11-24,218,3,25.4
229205,OLDER FAMILIES,Budget,61.4,16,8,7.675,2019-06-25,5,8,61.4
229206,OLDER FAMILIES,Premium,45.8,14,7,6.542857142857143,2019-05-13,48,7,45.8
229207,OLDER FAMILIES,Budget,52,16,8,6.5,2019-06-02,28,8,52
229208,OLDER FAMILIES,Premium,62.2,20,10,6.220000000000001,2019-05-22,39,10,62.2
229209,OLDER SINGLES/COUPLES,Mainstream,42,10,5,8.4,2019-06-16,14,5,42
229210,RETIREES,Mainstream,19.8,6,3,6.6000000000000005,2019-03-17,105,3,19.8
229211,OLDER FAMILIES,Budget,35,10,5,7,2019-05-11,50,5,35
229212,YOUNG FAMILIES,Mainstream,17.2,6,3,5.733333333333333,2019-03-28,94,3,17.2
229213,OLDER FAMILIES,Budget,39.6,12,6,6.6000000000000005,2019-05-22,39,6,39.6
229214,OLDER FAMILIES,Premium,55.400000000000006,16,8,6.925000000000001,2019-06-13,17,8,55.400000000000006
229215,OLDER SINGLES/COUPLES,Premium,23.2,8,4,5.8,2019-04-25,66,4,23.2
229216,OLDER FAMILIES,Mainstream,61.4,18,9,6.822222222222222,2019-05-06,55,9,61.4
